Energie,Count
729778565.1438557,12
731261659.090748,23
732744753.0376403,27
734227846.9845326,26
735710940.9314249,19
737194034.8783171,16
738677128.8252095,23
740160222.7721018,18
741643316.718994,16
743126410.6658864,20
744609504.6127787,16
746092598.5596709,22
747575692.5065633,18
749058786.4534556,14
750541880.4003478,11
752024974.3472402,20
753508068.2941325,16
754991162.2410247,16
756474256.1879171,15
757957350.1348094,11
759440444.0817016,20
760923538.028594,10
762406631.9754863,21
763889725.9223785,28
765372819.8692709,36
766855913.8161632,62
768339007.7630554,53
769822101.7099478,32
771305195.6568401,21
772788289.6037323,15
774271383.5506247,13
775754477.497517,11
777237571.4444093,9
778720665.3913016,14
780203759.3381939,13
781686853.2850862,21
783169947.2319784,19
784653041.1788708,18
786136135.125763,28
787619229.0726553,25
789102323.0195477,16
790585416.96644,16
792068510.9133322,12
793551604.8602246,17
795034698.8071169,16
796517792.7540091,15
798000886.7009015,26
799483980.6477938,25
800967074.594686,18
802450168.5415784,11
803933262.4884707,24
805416356.4353629,26
806899450.3822553,29
808382544.3291476,24
809865638.2760398,12
811348732.2229322,21
812831826.1698245,22
814314920.1167167,16
815798014.0636091,14
817281108.0105014,20
818764201.9573936,13
820247295.904286,17
821730389.8511783,22
823213483.7980705,18
824696577.7449629,17
826179671.6918552,14
827662765.6387475,17
829145859.5856397,19
830628953.5325321,15
832112047.4794244,21
833595141.4263166,19
835078235.373209,13
836561329.3201013,22
838044423.2669935,23
839527517.2138859,15
841010611.1607782,18
842493705.1076704,17
843976799.0545628,19
845459893.0014551,18
846942986.9483473,14
848426080.8952397,24
849909174.842132,18
851392268.7890242,16
852875362.7359166,16
854358456.6828089,14
855841550.6297011,17
857324644.5765935,13
858807738.5234858,20
860290832.470378,16
861773926.4172704,11
863257020.3641627,14
864740114.311055,17
866223208.2579473,20
867706302.2048396,11
869189396.1517318,18
870672490.0986241,17
872155584.0455165,14
873638677.9924088,21
875121771.939301,17
876604865.8861934,14
878087959.8330857,18
879571053.7799779,17
881054147.7268703,29
882537241.6737626,24
884020335.6206548,17
885503429.5675472,19
886986523.5144395,16
888469617.4613317,16
889952711.4082241,15
891435805.3551164,23
892918899.3020086,22
894401993.248901,13
895885087.1957933,15
897368181.1426855,14
898851275.0895779,26
900334369.0364702,24
901817462.9833624,16
903300556.9302548,9
904783650.8771471,19
906266744.8240393,13
907749838.7709317,11
909232932.717824,19
910716026.6647162,22
912199120.6116086,15
913682214.5585009,19
915165308.5053931,16
916648402.4522854,19
918131496.3991778,9
919614590.34607,13
921097684.2929623,14
922580778.2398547,13
924063872.186747,16
925546966.1336392,7
927030060.0805316,16
928513154.0274239,23
929996247.9743161,21
931479341.9212085,32
932962435.8681008,31
934445529.814993,34
935928623.7618854,26
937411717.7087777,15
938894811.6556699,17
940377905.6025623,11
941860999.5494546,12
943344093.4963468,18
944827187.4432392,15
946310281.3901315,17
947793375.3370237,7
949276469.2839161,13
950759563.2308084,14
952242657.1777006,16
953725751.124593,11
955208845.0714853,14
956691939.0183775,10
958175032.9652699,10
959658126.9121622,8
961141220.8590544,13
962624314.8059467,14
964107408.7528391,23
965590502.6997313,12
967073596.6466236,25
968556690.593516,12
970039784.5404083,12
971522878.4873005,13
973005972.4341929,16
974489066.3810852,15
975972160.3279774,16
977455254.2748698,18
978938348.2217621,12
980421442.1686543,9
981904536.1155467,22
983387630.062439,12
984870724.0093312,12
986353817.9562236,16
987836911.9031159,8
989320005.8500081,18
990803099.7969005,10
992286193.7437928,15
993769287.690685,23
995252381.6375774,16
996735475.5844697,9
998218569.5313619,14
999701663.4782543,17
1001184757.4251466,19
1002667851.3720388,20
1004150945.3189311,11
1005634039.2658235,14
1007117133.2127157,17
1008600227.159608,10
1010083321.1065004,13
1011566415.0533926,7
1013049509.0002849,16
1014532602.9471773,12
1016015696.8940696,18
1017498790.8409618,15
1018981884.7878542,10
1020464978.7347465,9
1021948072.6816387,5
1023431166.6285311,13
1024914260.5754234,11
1026397354.5223156,10
1027880448.469208,14
1029363542.4161003,5
1030846636.3629925,4
1032329730.3098849,12
1033812824.2567772,10
1035295918.2036694,9
1036779012.1505618,9
1038262106.0974541,12
1039745200.0443463,12
1041228293.9912387,11
1042711387.938131,3
1044194481.8850232,13
1045677575.8319156,14
1047160669.7788079,13
1048643763.7257001,11
1050126857.6725924,10
1051609951.6194848,7
1053093045.566377,5
1054576139.5132693,12
1056059233.4601617,10
1057542327.407054,8
1059025421.3539462,13
1060508515.3008386,8
1061991609.2477309,11
1063474703.1946231,11
1064957797.1415155,15
1066440891.0884078,12
1067923985.0353,11
1069407078.9821924,15
1070890172.9290847,18
1072373266.875977,13
1073856360.8228693,3
1075339454.7697616,10
1076822548.7166538,15
1078305642.663546,10
1079788736.6104383,13
1081271830.5573308,5
1082754924.504223,9
1084238018.4511154,11
1085721112.3980076,12
1087204206.3449,7
1088687300.2917922,14
1090170394.2386847,16
1091653488.185577,13
1093136582.1324692,6
1094619676.0793614,4
1096102770.0262537,10
1097585863.973146,15
1099068957.9200385,9
1100552051.8669307,8
1102035145.813823,11
1103518239.7607152,13
1105001333.7076075,12
1106484427.6544998,13
1107967521.6013923,14
1109450615.5482845,10
1110933709.4951768,13
1112416803.442069,13
1113899897.3889613,19
1115382991.3358536,13
1116866085.2827458,51
1118349179.2296383,60
1119832273.1765306,67
1121315367.1234229,74
1122798461.0703151,53
1124281555.0172074,14
1125764648.9640996,16
1127247742.9109921,9
1128730836.8578844,8
1130213930.8047767,7
1131697024.751669,14
1133180118.6985612,13
1134663212.6454535,10
1136146306.592346,7
1137629400.5392382,9
1139112494.4861305,6
1140595588.4330227,8
1142078682.379915,13
1143561776.3268073,15
1145044870.2736998,15
1146527964.220592,12
1148011058.1674843,8
1149494152.1143765,17
1150977246.0612688,15
1152460340.008161,14
1153943433.9550536,13
1155426527.9019458,17
1156909621.848838,10
1158392715.7957304,11
1159875809.7426226,13
1161358903.6895149,6
1162841997.6364071,11
1164325091.5832996,10
1165808185.530192,7
1167291279.4770842,8
1168774373.4239764,9
1170257467.3708687,4
1171740561.317761,10
1173223655.2646534,13
1174706749.2115457,13
1176189843.158438,8
1177672937.1053302,7
1179156031.0522225,7
1180639124.9991148,12
1182122218.9460073,12
1183605312.8928995,6
1185088406.8397918,10
1186571500.786684,13
1188054594.7335763,11
1189537688.6804686,6
1191020782.627361,14
1192503876.5742533,5
1193986970.5211456,7
1195470064.4680378,8
1196953158.41493,8
1198436252.3618224,7
1199919346.3087149,9
1201402440.2556071,10
1202885534.2024994,9
1204368628.1493917,9
1205851722.096284,11
1207334816.0431762,14
1208817909.9900684,10
1210301003.936961,10
1211784097.8838532,8
1213267191.8307455,11
1214750285.7776377,9
1216233379.72453,4
1217716473.6714222,4
1219199567.6183147,6
1220682661.565207,7
1222165755.5120993,3
1223648849.4589915,3
1225131943.4058838,8
1226615037.352776,15
1228098131.2996686,5
1229581225.2465608,13
1231064319.193453,12
1232547413.1403453,13
1234030507.0872376,22
1235513601.0341299,36
1236996694.9810224,39
1238479788.9279146,36
1239962882.874807,36
1241445976.8216991,15
1242929070.7685914,9
1244412164.7154837,7
1245895258.6623762,8
1247378352.6092684,12
1248861446.5561607,13
1250344540.503053,15
1251827634.4499452,3
1253310728.3968375,6
1254793822.3437297,8
1256276916.2906222,5
1257760010.2375145,12
1259243104.1844068,4
1260726198.131299,6
1262209292.0781913,10
1263692386.0250835,5
1265175479.971976,7
1266658573.9188683,13
1268141667.8657606,8
1269624761.8126528,4
1271107855.759545,7
1272590949.7064373,7
1274074043.6533298,7
1275557137.600222,11
1277040231.5471144,9
1278523325.4940066,7
1280006419.440899,16
1281489513.3877912,13
1282972607.3346837,9
1284455701.281576,10
1285938795.2284682,5
1287421889.1753604,9
1288904983.1222527,8
1290388077.069145,11
1291871171.0160375,7
1293354264.9629297,5
1294837358.909822,10
1296320452.8567142,6
1297803546.8036065,9
1299286640.7504988,9
1300769734.697391,2
1302252828.6442835,4
1303735922.5911758,8
1305219016.538068,3
1306702110.4849603,1
1308185204.4318526,5
1309668298.3787448,6
1311151392.3256373,6
1312634486.2725296,5
1314117580.2194219,9
1315600674.1663141,4
1317083768.1132064,10
1318566862.0600986,6
1320049956.0069911,8
1321533049.9538834,10
1323016143.9007757,5
1324499237.847668,7
1325982331.7945602,5
1327465425.7414525,6
1328948519.688345,3
1330431613.6352372,6
1331914707.5821295,8
1333397801.5290217,6
1334880895.475914,8
1336363989.4228063,8
1337847083.3696988,9
1339330177.316591,7
1340813271.2634833,8
1342296365.2103755,5
1343779459.1572678,5
1345262553.10416,4
1346745647.0510523,10
1348228740.9979448,7
1349711834.944837,5
1351194928.8917294,4
1352678022.8386216,6
1354161116.7855139,3
1355644210.7324061,3
1357127304.6792986,7
1358610398.626191,2
1360093492.5730832,8
1361576586.5199754,9
1363059680.4668677,4
1364542774.41376,5
1366025868.3606524,8
1367508962.3075447,8
1368992056.254437,4
1370475150.2013292,6
1371958244.1482215,10
1373441338.0951138,14
1374924432.0420063,16
1376407525.9888985,23
1377890619.9357908,18
1379373713.882683,15
1380856807.8295753,16
1382339901.7764676,9
1383822995.7233598,9
1385306089.6702523,12
1386789183.6171446,10
1388272277.5640368,4
1389755371.510929,6
1391238465.4578214,7
1392721559.4047136,5
1394204653.3516061,9
1395687747.2984984,8
1397170841.2453907,4
1398653935.192283,12
1400137029.1391752,13
1401620123.0860674,13
1403103217.03296,13
1404586310.9798522,22
1406069404.9267445,9
1407552498.8736367,12
1409035592.820529,8
1410518686.7674212,14
1412001780.7143137,6
1413484874.661206,6
1414967968.6080983,5
1416451062.5549905,2
1417934156.5018828,4
1419417250.448775,5
1420900344.3956676,5
1422383438.3425598,2
1423866532.289452,9
1425349626.2363443,10
1426832720.1832366,4
1428315814.1301289,5
1429798908.0770211,7
1431282002.0239136,4
1432765095.970806,2
1434248189.9176981,7
1435731283.8645904,3
1437214377.8114827,9
1438697471.758375,11
1440180565.7052674,11
1441663659.6521597,5
1443146753.599052,10
1444629847.5459442,8
1446112941.4928365,6
1447596035.4397287,4
1449079129.3866212,8
1450562223.3335135,8
1452045317.2804058,4
1453528411.227298,8
1455011505.1741903,7
1456494599.1210825,8
1457977693.067975,7
1459460787.0148673,8
1460943880.9617596,10
1462426974.9086518,8
1463910068.855544,4
1465393162.8024364,7
1466876256.7493289,3
1468359350.696221,8
1469842444.6431134,6
1471325538.5900056,5
1472808632.536898,12
1474291726.4837902,9
1475774820.4306824,9
1477257914.377575,9
1478741008.3244672,7
1480224102.2713594,9
1481707196.2182517,5
1483190290.165144,4
1484673384.1120362,11
1486156478.0589287,7
1487639572.005821,3
1489122665.9527133,7
1490605759.8996055,6
1492088853.8464978,9
1493571947.79339,10
1495055041.7402825,3
1496538135.6871748,5
1498021229.634067,7
1499504323.5809593,6
1500987417.5278516,8
1502470511.4747438,7
1503953605.4216363,6
1505436699.3685286,7
1506919793.3154209,17
1508402887.2623131,14
1509885981.2092054,12
1511369075.1560977,13
1512852169.1029902,7
1514335263.0498824,0
1515818356.9967747,0
1517301450.943667,0
