Energie,Count
729778565.1438557,4
731261659.090748,11
732744753.0376403,8
734227846.9845326,7
735710940.9314249,5
737194034.8783171,5
738677128.8252095,9
740160222.7721018,7
741643316.718994,8
743126410.6658864,6
744609504.6127787,6
746092598.5596709,7
747575692.5065633,10
749058786.4534556,13
750541880.4003478,11
752024974.3472402,6
753508068.2941325,6
754991162.2410247,7
756474256.1879171,3
757957350.1348094,6
759440444.0817016,8
760923538.028594,3
762406631.9754863,1
763889725.9223785,9
765372819.8692709,10
766855913.8161632,12
768339007.7630554,4
769822101.7099478,7
771305195.6568401,8
772788289.6037323,7
774271383.5506247,8
775754477.497517,9
777237571.4444093,6
778720665.3913016,8
780203759.3381939,5
781686853.2850862,8
783169947.2319784,4
784653041.1788708,8
786136135.125763,6
787619229.0726553,8
789102323.0195477,5
790585416.96644,5
792068510.9133322,10
793551604.8602246,10
795034698.8071169,5
796517792.7540091,7
798000886.7009015,8
799483980.6477938,6
800967074.594686,5
802450168.5415784,7
803933262.4884707,9
805416356.4353629,1
806899450.3822553,7
808382544.3291476,7
809865638.2760398,2
811348732.2229322,8
812831826.1698245,4
814314920.1167167,3
815798014.0636091,1
817281108.0105014,3
818764201.9573936,6
820247295.904286,5
821730389.8511783,9
823213483.7980705,5
824696577.7449629,4
826179671.6918552,3
827662765.6387475,7
829145859.5856397,3
830628953.5325321,4
832112047.4794244,10
833595141.4263166,9
835078235.373209,4
836561329.3201013,4
838044423.2669935,7
839527517.2138859,4
841010611.1607782,3
842493705.1076704,10
843976799.0545628,6
845459893.0014551,2
846942986.9483473,4
848426080.8952397,6
849909174.842132,4
851392268.7890242,8
852875362.7359166,2
854358456.6828089,5
855841550.6297011,3
857324644.5765935,3
858807738.5234858,8
860290832.470378,4
861773926.4172704,6
863257020.3641627,11
864740114.311055,8
866223208.2579473,4
867706302.2048396,7
869189396.1517318,3
870672490.0986241,6
872155584.0455165,7
873638677.9924088,7
875121771.939301,4
876604865.8861934,4
878087959.8330857,6
879571053.7799779,8
881054147.7268703,6
882537241.6737626,3
884020335.6206548,4
885503429.5675472,4
886986523.5144395,2
888469617.4613317,4
889952711.4082241,2
891435805.3551164,4
892918899.3020086,6
894401993.248901,6
895885087.1957933,7
897368181.1426855,5
898851275.0895779,4
900334369.0364702,4
901817462.9833624,5
903300556.9302548,8
904783650.8771471,3
906266744.8240393,10
907749838.7709317,7
909232932.717824,10
910716026.6647162,12
912199120.6116086,7
913682214.5585009,10
915165308.5053931,4
916648402.4522854,5
918131496.3991778,4
919614590.34607,4
921097684.2929623,5
922580778.2398547,4
924063872.186747,6
925546966.1336392,4
927030060.0805316,4
928513154.0274239,5
929996247.9743161,6
931479341.9212085,0
932962435.8681008,6
934445529.814993,7
935928623.7618854,6
937411717.7087777,8
938894811.6556699,2
940377905.6025623,6
941860999.5494546,9
943344093.4963468,4
944827187.4432392,8
946310281.3901315,7
947793375.3370237,5
949276469.2839161,6
950759563.2308084,4
952242657.1777006,3
953725751.124593,4
955208845.0714853,3
956691939.0183775,4
958175032.9652699,6
959658126.9121622,3
961141220.8590544,1
962624314.8059467,3
964107408.7528391,12
965590502.6997313,6
967073596.6466236,10
968556690.593516,6
970039784.5404083,7
971522878.4873005,7
973005972.4341929,5
974489066.3810852,6
975972160.3279774,2
977455254.2748698,4
978938348.2217621,5
980421442.1686543,3
981904536.1155467,4
983387630.062439,3
984870724.0093312,3
986353817.9562236,1
987836911.9031159,4
989320005.8500081,3
990803099.7969005,8
992286193.7437928,3
993769287.690685,6
995252381.6375774,2
996735475.5844697,4
998218569.5313619,3
999701663.4782543,4
1001184757.4251466,4
1002667851.3720388,3
1004150945.3189311,9
1005634039.2658235,8
1007117133.2127157,2
1008600227.159608,4
1010083321.1065004,4
1011566415.0533926,4
1013049509.0002849,9
1014532602.9471773,4
1016015696.8940696,3
1017498790.8409618,5
1018981884.7878542,3
1020464978.7347465,2
1021948072.6816387,4
1023431166.6285311,2
1024914260.5754234,6
1026397354.5223156,3
1027880448.469208,3
1029363542.4161003,3
1030846636.3629925,6
1032329730.3098849,2
1033812824.2567772,2
1035295918.2036694,3
1036779012.1505618,3
1038262106.0974541,3
1039745200.0443463,2
1041228293.9912387,0
1042711387.938131,3
1044194481.8850232,4
1045677575.8319156,5
1047160669.7788079,3
1048643763.7257001,6
1050126857.6725924,4
1051609951.6194848,5
1053093045.566377,2
1054576139.5132693,3
1056059233.4601617,3
1057542327.407054,2
1059025421.3539462,1
1060508515.3008386,5
1061991609.2477309,4
1063474703.1946231,3
1064957797.1415155,1
1066440891.0884078,4
1067923985.0353,4
1069407078.9821924,5
1070890172.9290847,0
1072373266.875977,4
1073856360.8228693,2
1075339454.7697616,7
1076822548.7166538,4
1078305642.663546,4
1079788736.6104383,6
1081271830.5573308,5
1082754924.504223,3
1084238018.4511154,3
1085721112.3980076,4
1087204206.3449,3
1088687300.2917922,5
1090170394.2386847,3
1091653488.185577,2
1093136582.1324692,4
1094619676.0793614,5
1096102770.0262537,3
1097585863.973146,3
1099068957.9200385,6
1100552051.8669307,5
1102035145.813823,5
1103518239.7607152,4
1105001333.7076075,4
1106484427.6544998,2
1107967521.6013923,1
1109450615.5482845,8
1110933709.4951768,3
1112416803.442069,5
1113899897.3889613,3
1115382991.3358536,7
1116866085.2827458,1
1118349179.2296383,6
1119832273.1765306,6
1121315367.1234229,5
1122798461.0703151,7
1124281555.0172074,3
1125764648.9640996,7
1127247742.9109921,2
1128730836.8578844,5
1130213930.8047767,2
1131697024.751669,3
1133180118.6985612,6
1134663212.6454535,2
1136146306.592346,2
1137629400.5392382,4
1139112494.4861305,6
1140595588.4330227,2
1142078682.379915,1
1143561776.3268073,2
1145044870.2736998,4
1146527964.220592,1
1148011058.1674843,6
1149494152.1143765,0
1150977246.0612688,2
1152460340.008161,1
1153943433.9550536,2
1155426527.9019458,5
1156909621.848838,3
1158392715.7957304,5
1159875809.7426226,4
1161358903.6895149,2
1162841997.6364071,1
1164325091.5832996,5
1165808185.530192,2
1167291279.4770842,3
1168774373.4239764,2
1170257467.3708687,3
1171740561.317761,4
1173223655.2646534,6
1174706749.2115457,1
