Energie,Count
670454807.2681637,688
671937901.215056,689
673420995.1619483,697
674904089.1088406,650
676387183.0557328,686
677870277.0026252,677
679353370.9495175,629
680836464.8964097,712
682319558.8433021,655
683802652.7901944,767
685285746.7370867,673
686768840.683979,691
688251934.6308713,617
689735028.5777636,656
691218122.5246558,619
692701216.4715482,665
694184310.4184405,679
695667404.3653327,689
697150498.3122251,672
698633592.2591174,684
700116686.2060096,716
701599780.152902,777
703082874.0997943,879
704565968.0466865,772
706049061.9935789,714
707532155.9404712,714
709015249.8873634,687
710498343.8342558,668
711981437.7811481,686
713464531.7280403,681
714947625.6749327,649
716430719.621825,676
717913813.5687172,763
719396907.5156096,803
720880001.4625019,761
722363095.4093941,685
723846189.3562865,651
725329283.3031788,667
726812377.250071,682
728295471.1969634,653
729778565.1438557,655
731261659.090748,657
732744753.0376403,604
734227846.9845326,617
735710940.9314249,627
737194034.8783171,659
738677128.8252095,604
740160222.7721018,741
741643316.718994,845
743126410.6658864,761
744609504.6127787,704
746092598.5596709,648
747575692.5065633,649
749058786.4534556,666
750541880.4003478,604
752024974.3472402,612
753508068.2941325,685
754991162.2410247,628
756474256.1879171,617
757957350.1348094,632
759440444.0817016,623
760923538.028594,623
762406631.9754863,668
763889725.9223785,897
765372819.8692709,1319
766855913.8161632,2138
768339007.7630554,2306
769822101.7099478,1701
771305195.6568401,823
772788289.6037323,632
774271383.5506247,592
775754477.497517,580
777237571.4444093,601
778720665.3913016,560
780203759.3381939,578
781686853.2850862,674
783169947.2319784,721
784653041.1788708,936
786136135.125763,921
787619229.0726553,793
789102323.0195477,618
790585416.96644,562
792068510.9133322,549
793551604.8602246,582
795034698.8071169,558
796517792.7540091,590
798000886.7009015,609
799483980.6477938,600
800967074.594686,623
802450168.5415784,673
803933262.4884707,841
805416356.4353629,927
806899450.3822553,938
808382544.3291476,711
809865638.2760398,619
811348732.2229322,551
812831826.1698245,578
814314920.1167167,560
815798014.0636091,561
817281108.0105014,565
818764201.9573936,580
820247295.904286,629
821730389.8511783,603
823213483.7980705,621
824696577.7449629,624
826179671.6918552,627
827662765.6387475,594
829145859.5856397,635
830628953.5325321,659
832112047.4794244,610
833595141.4263166,601
835078235.373209,629
836561329.3201013,683
838044423.2669935,700
839527517.2138859,706
841010611.1607782,693
842493705.1076704,576
843976799.0545628,568
845459893.0014551,559
846942986.9483473,573
848426080.8952397,560
849909174.842132,637
851392268.7890242,586
852875362.7359166,571
854358456.6828089,566
855841550.6297011,607
857324644.5765935,581
858807738.5234858,586
860290832.470378,605
861773926.4172704,583
863257020.3641627,565
864740114.311055,573
866223208.2579473,599
867706302.2048396,577
869189396.1517318,573
870672490.0986241,611
872155584.0455165,636
873638677.9924088,577
875121771.939301,577
876604865.8861934,594
878087959.8330857,664
879571053.7799779,619
881054147.7268703,580
882537241.6737626,657
884020335.6206548,627
885503429.5675472,577
886986523.5144395,660
888469617.4613317,655
889952711.4082241,604
891435805.3551164,550
892918899.3020086,641
894401993.248901,606
895885087.1957933,632
897368181.1426855,572
898851275.0895779,594
900334369.0364702,692
901817462.9833624,611
903300556.9302548,595
904783650.8771471,661
906266744.8240393,599
907749838.7709317,659
909232932.717824,583
910716026.6647162,582
912199120.6116086,577
913682214.5585009,573
915165308.5053931,547
916648402.4522854,520
918131496.3991778,545
919614590.34607,530
921097684.2929623,544
922580778.2398547,533
924063872.186747,556
925546966.1336392,541
927030060.0805316,547
928513154.0274239,599
929996247.9743161,706
931479341.9212085,997
932962435.8681008,1157
934445529.814993,1226
935928623.7618854,962
937411717.7087777,551
938894811.6556699,488
940377905.6025623,495
941860999.5494546,484
943344093.4963468,487
944827187.4432392,478
946310281.3901315,499
947793375.3370237,506
949276469.2839161,428
950759563.2308084,483
952242657.1777006,502
953725751.124593,454
955208845.0714853,487
956691939.0183775,473
958175032.9652699,435
959658126.9121622,482
961141220.8590544,498
962624314.8059467,521
964107408.7528391,546
965590502.6997313,525
967073596.6466236,471
968556690.593516,489
970039784.5404083,501
971522878.4873005,474
973005972.4341929,447
974489066.3810852,416
975972160.3279774,428
977455254.2748698,440
978938348.2217621,447
980421442.1686543,473
981904536.1155467,440
983387630.062439,416
984870724.0093312,456
986353817.9562236,413
987836911.9031159,411
989320005.8500081,457
990803099.7969005,436
992286193.7437928,449
993769287.690685,439
995252381.6375774,450
996735475.5844697,442
998218569.5313619,580
999701663.4782543,577
1001184757.4251466,612
1002667851.3720388,525
1004150945.3189311,477
1005634039.2658235,447
1007117133.2127157,422
1008600227.159608,391
1010083321.1065004,394
1011566415.0533926,395
1013049509.0002849,432
1014532602.9471773,382
1016015696.8940696,412
1017498790.8409618,437
1018981884.7878542,376
1020464978.7347465,453
1021948072.6816387,407
1023431166.6285311,406
1024914260.5754234,378
1026397354.5223156,384
1027880448.469208,391
1029363542.4161003,403
1030846636.3629925,366
1032329730.3098849,385
1033812824.2567772,372
1035295918.2036694,379
1036779012.1505618,375
1038262106.0974541,343
1039745200.0443463,352
1041228293.9912387,381
1042711387.938131,327
1044194481.8850232,358
1045677575.8319156,388
1047160669.7788079,398
1048643763.7257001,389
1050126857.6725924,425
1051609951.6194848,444
1053093045.566377,433
1054576139.5132693,370
1056059233.4601617,365
1057542327.407054,349
1059025421.3539462,333
1060508515.3008386,344
1061991609.2477309,362
1063474703.1946231,339
1064957797.1415155,343
1066440891.0884078,402
1067923985.0353,388
1069407078.9821924,384
1070890172.9290847,400
1072373266.875977,354
1073856360.8228693,361
1075339454.7697616,333
1076822548.7166538,348
1078305642.663546,319
1079788736.6104383,337
1081271830.5573308,329
1082754924.504223,329
1084238018.4511154,353
1085721112.3980076,346
1087204206.3449,321
1088687300.2917922,346
1090170394.2386847,315
1091653488.185577,327
1093136582.1324692,351
1094619676.0793614,353
1096102770.0262537,349
1097585863.973146,313
1099068957.9200385,359
1100552051.8669307,349
1102035145.813823,330
1103518239.7607152,350
1105001333.7076075,397
1106484427.6544998,366
1107967521.6013923,373
1109450615.5482845,391
1110933709.4951768,401
1112416803.442069,464
1113899897.3889613,571
1115382991.3358536,912
1116866085.2827458,1747
1118349179.2296383,2612
1119832273.1765306,2868
1121315367.1234229,2686
1122798461.0703151,1938
1124281555.0172074,637
1125764648.9640996,325
1127247742.9109921,343
1128730836.8578844,341
1130213930.8047767,330
1131697024.751669,354
1133180118.6985612,363
1134663212.6454535,368
1136146306.592346,326
1137629400.5392382,332
1139112494.4861305,333
1140595588.4330227,347
1142078682.379915,341
1143561776.3268073,321
1145044870.2736998,330
1146527964.220592,320
1148011058.1674843,318
1149494152.1143765,363
1150977246.0612688,459
1152460340.008161,488
1153943433.9550536,580
1155426527.9019458,613
1156909621.848838,576
1158392715.7957304,418
1159875809.7426226,298
1161358903.6895149,284
1162841997.6364071,326
1164325091.5832996,303
1165808185.530192,299
1167291279.4770842,295
1168774373.4239764,316
1170257467.3708687,315
1171740561.317761,327
1173223655.2646534,311
1174706749.2115457,307
1176189843.158438,295
1177672937.1053302,331
1179156031.0522225,330
1180639124.9991148,377
1182122218.9460073,326
1183605312.8928995,343
1185088406.8397918,315
1186571500.786684,301
1188054594.7335763,273
1189537688.6804686,285
1191020782.627361,283
1192503876.5742533,266
1193986970.5211456,257
1195470064.4680378,259
1196953158.41493,241
1198436252.3618224,265
1199919346.3087149,239
1201402440.2556071,304
1202885534.2024994,272
1204368628.1493917,325
1205851722.096284,334
1207334816.0431762,308
1208817909.9900684,360
1210301003.936961,307
1211784097.8838532,293
1213267191.8307455,235
1214750285.7776377,262
1216233379.72453,278
1217716473.6714222,230
1219199567.6183147,267
1220682661.565207,269
1222165755.5120993,248
1223648849.4589915,270
1225131943.4058838,267
1226615037.352776,287
1228098131.2996686,258
1229581225.2465608,337
1231064319.193453,337
1232547413.1403453,407
1234030507.0872376,661
1235513601.0341299,924
1236996694.9810224,1068
1238479788.9279146,1111
1239962882.874807,996
1241445976.8216991,630
1242929070.7685914,275
1244412164.7154837,268
1245895258.6623762,238
1247378352.6092684,229
1248861446.5561607,282
1250344540.503053,257
1251827634.4499452,268
1253310728.3968375,286
1254793822.3437297,276
