Energie,Count
96343.27284406987,0
1579437.2197363698,0
3062531.16662867,0
4545625.11352097,0
6028719.060413269,0
7511813.00730557,146
8994906.954197869,507
10478000.90109017,2
11961094.84798247,0
13444188.794874769,0
14927282.74176707,19
16410376.68865937,225
17893470.63555167,306
19376564.582443967,318
20859658.52933627,283
22342752.47622857,239
23825846.423120867,262
25308940.37001317,285
26792034.31690547,289
28275128.263797767,269
29758222.21069007,234
31241316.15758237,255
32724410.10447467,245
34207504.05136697,230
35690597.99825927,240
37173691.94515157,213
38656785.892043866,212
40139879.838936165,245
41622973.78582847,203
43106067.73272077,240
44589161.67961307,228
46072255.62650537,192
47555349.573397666,200
49038443.520289965,198
50521537.467182264,215
52004631.41407457,203
53487725.36096687,188
54970819.30785917,202
56453913.254751466,195
57937007.201643765,188
59420101.148536064,204
60903195.09542837,220
62386289.04232067,221
63869382.98921297,201
65352476.936105266,177
66835570.88299757,184
68318664.82988986,193
69801758.77678217,213
71284852.72367446,196
72767946.67056677,213
74251040.61745906,227
75734134.56435136,210
77217228.51124367,175
78700322.45813596,171
80183416.40502827,181
81666510.35192056,199
83149604.29881287,193
84632698.24570517,213
86115792.19259746,212
87598886.13948977,220
89081980.08638206,208
90565074.03327437,212
92048167.98016666,205
93531261.92705896,185
95014355.87395127,207
96497449.82084356,192
97980543.76773587,182
99463637.71462816,225
100946731.66152047,234
102429825.60841276,236
103912919.55530506,238
105396013.50219737,196
106879107.44908966,224
108362201.39598197,227
109845295.34287426,236
111328389.28976656,217
112811483.23665887,224
114294577.18355116,241
115777671.13044347,235
117260765.07733576,230
118743859.02422807,263
120226952.97112036,278
121710046.91801266,245
123193140.86490497,218
124676234.81179726,236
126159328.75868957,251
127642422.70558186,262
129125516.65247416,245
130608610.59936646,258
132091704.54625876,288
133574798.49315105,251
135057892.4400434,251
136540986.38693565,266
138024080.33382797,288
139507174.28072023,246
140990268.22761256,285
142473362.17450488,266
143956456.12139714,279
145439550.06828946,300
146922644.01518178,273
148405737.96207404,278
149888831.90896636,243
151371925.85585868,258
152855019.80275095,254
154338113.74964327,257
155821207.6965356,287
157304301.64342785,263
158787395.59032017,295
160270489.5372125,269
161753583.48410475,239
163236677.43099707,251
164719771.37788934,241
166202865.32478166,223
167685959.27167398,261
169169053.21856624,273
170652147.16545856,252
172135241.11235088,212
173618335.05924314,219
175101429.00613546,257
176584522.95302778,239
178067616.89992005,228
179550710.84681237,236
181033804.7937047,226
182516898.74059695,240
183999992.68748927,243
185483086.63438153,288
186966180.58127385,254
188449274.52816617,230
189932368.47505844,246
191415462.42195076,226
192898556.36884308,212
194381650.31573534,194
195864744.26262766,200
197347838.20951998,237
198830932.15641224,227
200314026.10330456,213
201797120.0501969,224
203280213.99708915,217
204763307.94398147,215
206246401.89087373,186
207729495.83776605,216
209212589.78465837,210
210695683.73155063,197
212178777.67844296,213
213661871.62533528,182
215144965.57222754,202
216628059.51911986,190
218111153.46601218,189
219594247.41290444,181
221077341.35979676,194
222560435.30668908,194
224043529.25358135,200
225526623.20047367,169
227009717.147366,188
228492811.09425825,188
229975905.04115057,198
231458998.98804283,204
232942092.93493515,179
234425186.88182747,188
235908280.82871974,181
237391374.77561206,183
238874468.72250438,174
240357562.66939664,204
241840656.61628896,307
243323750.56318128,175
244806844.51007354,148
246289938.45696586,156
247773032.40385818,161
249256126.35075045,179
250739220.29764277,171
252222314.24453503,170
253705408.19142735,155
255188502.13831967,153
256671596.08521193,153
258154690.03210425,149
259637783.97899657,150
261120877.92588884,138
262603971.87278116,145
264087065.81967348,122
265570159.76656574,150
267053253.71345806,161
268536347.6603503,136
270019441.60724264,150
271502535.55413496,146
272985629.5010272,133
274468723.44791955,151
275951817.39481187,147
277434911.34170413,137
278918005.28859645,154
280401099.2354887,153
281884193.18238103,142
283367287.12927336,142
284850381.0761656,152
286333475.02305794,145
287816568.96995026,117
289299662.9168425,134
290782756.86373484,113
292265850.81062716,140
293748944.7575194,281
295232038.70441175,568
296715132.65130407,231
298198226.5981963,118
299681320.54508865,139
301164414.4919809,133
302647508.43887323,141
304130602.38576555,131
305613696.3326578,108
307096790.27955014,123
308579884.22644246,134
310062978.1733347,96
311546072.12022704,114
313029166.06711936,99
314512260.0140116,116
315995353.96090394,117
317478447.90779626,92
318961541.8546885,105
320444635.80158085,117
321927729.74847317,112
323410823.6953654,125
324893917.64225775,105
326377011.58915,80
327860105.53604233,107
329343199.48293465,124
330826293.4298269,115
332309387.37671924,103
333792481.32361156,103
335275575.2705038,125
336758669.21739614,110
338241763.16428846,98
339724857.1111807,114
341207951.05807304,105
342691045.00496536,111
344174138.9518576,114
345657232.89874995,96
347140326.8456422,107
348623420.79253453,120
350106514.73942685,290
351589608.6863191,874
353072702.63321143,550
354555796.58010375,115
356038890.526996,103
357521984.47388834,97
359005078.42078066,99
360488172.3676729,86
361971266.31456524,96
363454360.26145756,90
364937454.2083498,72
366420548.15524215,100
367903642.1021344,87
369386736.0490267,83
370869829.99591905,83
372352923.9428113,81
373836017.88970363,84
375319111.83659595,65
376802205.7834882,76
378285299.73038054,76
379768393.67727286,83
381251487.6241651,88
382734581.57105744,87
384217675.51794976,85
385700769.464842,60
387183863.41173434,87
388666957.35862666,107
390150051.3055189,83
391633145.25241125,68
393116239.1993035,82
394599333.1461958,91
396082427.09308815,80
397565521.0399804,82
399048614.98687273,84
400531708.93376505,97
402014802.8806573,96
403497896.82754964,88
404980990.77444196,82
406464084.7213342,84
407947178.66822654,81
409430272.61511886,90
410913366.5620111,68
412396460.50890344,85
413879554.4557957,86
415362648.402688,76
416845742.34958035,84
418328836.2964726,89
419811930.24336493,87
421295024.19025725,77
422778118.1371495,76
424261212.08404183,93
425744306.03093415,72
427227399.9778264,73
428710493.92471874,65
430193587.87161106,77
431676681.8185033,67
433159775.76539564,70
434642869.7122879,76
436125963.6591802,65
437609057.60607255,63
439092151.5529648,67
440575245.4998571,62
442058339.44674945,52
443541433.3936417,76
445024527.34053403,72
446507621.28742635,49
447990715.2343186,71
449473809.18121094,55
450956903.12810326,62
452439997.0749955,53
453923091.02188784,73
455406184.96878016,64
456889278.9156724,62
458372372.86256474,69
459855466.809457,56
461338560.7563493,69
462821654.70324165,51
464304748.6501339,60
465787842.5970262,51
467270936.54391855,44
468754030.4908108,57
470237124.43770313,48
471720218.38459545,59
473203312.3314877,57
474686406.27838004,59
476169500.22527236,50
477652594.1721646,37
479135688.11905694,42
480618782.0659492,49
482101876.0128415,56
483584969.95973384,50
485068063.9066261,44
486551157.8535184,57
488034251.80041075,53
489517345.747303,44
491000439.69419533,44
492483533.64108765,42
493966627.5879799,52
495449721.53487223,39
496932815.48176455,41
498415909.4286568,48
499899003.37554914,50
501382097.3224414,39
502865191.2693337,41
504348285.21622604,45
505831379.1631183,49
507314473.1100106,44
508797567.05690295,58
510280661.0037952,73
511763754.9506875,55
513246848.89757985,55
514729942.8444721,45
516213036.79136443,42
517696130.73825675,27
519179224.685149,46
520662318.63204134,39
522145412.57893366,43
523628506.5258259,38
525111600.47271824,48
526594694.4196105,44
528077788.3665028,47
529560882.31339514,35
531043976.2602874,33
532527070.2071797,49
534010164.15407205,53
535493258.10096437,41
536976352.0478567,40
538459445.994749,41
539942539.9416413,39
541425633.8885336,35
542908727.8354259,30
544391821.7823182,41
545874915.7292105,36
547358009.6761028,32
548841103.6229951,42
550324197.5698874,26
551807291.5167797,40
553290385.463672,33
554773479.4105643,33
556256573.3574566,31
557739667.3043488,35
559222761.2512412,29
560705855.1981335,42
562188949.1450257,40
563672043.0919181,35
565155137.0388104,26
566638230.9857026,26
568121324.932595,25
569604418.8794873,35
571087512.8263795,41
572570606.7732719,28
574053700.7201642,40
575536794.6670564,34
577019888.6139488,32
578502982.5608411,44
579986076.5077333,41
581469170.4546257,44
582952264.401518,36
584435358.3484102,29
585918452.2953026,29
587401546.2421949,27
588884640.1890872,25
590367734.1359795,32
591850828.0828718,41
593333922.029764,38
594817015.9766564,28
596300109.9235487,32
597783203.870441,33
599266297.8173333,33
600749391.7642256,27
602232485.7111179,34
603715579.6580101,43
605198673.6049025,74
606681767.5517948,190
608164861.498687,536
609647955.4455794,653
611131049.3924717,342
612614143.3393639,51
614097237.2862563,31
615580331.2331486,33
617063425.1800408,25
618546519.1269332,24
620029613.0738255,19
621512707.0207177,28
622995800.9676101,29
624478894.9145024,31
625961988.8613946,20
627445082.808287,32
628928176.7551793,18
630411270.7020715,25
631894364.6489639,17
633377458.5958562,38
634860552.5427485,24
636343646.4896408,18
637826740.4365331,30
639309834.3834254,25
640792928.3303177,20
642276022.27721,19
643759116.2241023,19
645242210.1709946,20
646725304.1178869,25
648208398.0647792,29
649691492.0116714,35
651174585.9585638,21
652657679.9054561,19
654140773.8523483,26
655623867.7992407,26
657106961.746133,25
658590055.6930252,25
660073149.6399176,33
661556243.5868099,29
663039337.5337021,37
664522431.4805945,34
666005525.4274868,35
667488619.374379,32
668971713.3212714,20
670454807.2681637,18
671937901.215056,24
673420995.1619483,20
674904089.1088406,26
676387183.0557328,20
677870277.0026252,18
679353370.9495175,31
680836464.8964097,27
682319558.8433021,12
683802652.7901944,14
685285746.7370867,16
686768840.683979,21
688251934.6308713,23
689735028.5777636,21
691218122.5246558,22
692701216.4715482,19
694184310.4184405,27
695667404.3653327,20
697150498.3122251,25
698633592.2591174,21
700116686.2060096,25
701599780.152902,44
703082874.0997943,29
704565968.0466865,37
706049061.9935789,27
707532155.9404712,14
709015249.8873634,16
710498343.8342558,21
711981437.7811481,22
713464531.7280403,28
714947625.6749327,31
716430719.621825,27
717913813.5687172,25
719396907.5156096,28
720880001.4625019,18
722363095.4093941,26
723846189.3562865,30
725329283.3031788,26
726812377.250071,19
728295471.1969634,16
