-0.90909	-0.00222
-0.89490	-0.00222
-0.88072	-0.00222
-0.86653	-0.00222
-0.85234	-0.00222
-0.83815	-0.00222
-0.82397	-0.00222
-0.80978	-0.00222
-0.79559	-0.00222
-0.78141	-0.00222
-0.76722	-0.00222
-0.75303	-0.00222
-0.73884	-0.00222
-0.72466	-0.00222
-0.71047	-0.00222
-0.69628	-0.00222
-0.68209	-0.00222
-0.66791	-0.00222
-0.65372	-0.00222
-0.63953	-0.00222
-0.62535	-0.00222
-0.61116	-0.00222
-0.59697	-0.00222
-0.58278	-0.00222
-0.56860	-0.00222
-0.55441	-0.00222
-0.54022	-0.00222
-0.52603	-0.00222
-0.51185	-0.00222
-0.49766	-0.00222
-0.48347	-0.00222
-0.46929	-0.00222
-0.45510	-0.00222
-0.44091	-0.00222
-0.42672	-0.00222
-0.41254	-0.00222
-0.39835	-0.00222
-0.38416	-0.00222
-0.36997	-0.00222
-0.35579	-0.00222
-0.34160	-0.00222
-0.32741	-0.00222
-0.31322	-0.00222
-0.29904	-0.00222
-0.28485	-0.00222
-0.27066	-0.00222
-0.25648	-0.00221
-0.24229	-0.00221
-0.22810	-0.00221
-0.21391	-0.00221
-0.19973	-0.00221
-0.18554	-0.00221
-0.17135	-0.00221
-0.15716	-0.00221
-0.14298	-0.00221
-0.12879	-0.00221
-0.11460	-0.00221
-0.10042	-0.00221
-0.08623	-0.00221
-0.07204	-0.00221
-0.05785	-0.00221
-0.04367	-0.00221
-0.02948	-0.00221
-0.01529	-0.00221
-0.00110	-0.00221
0.01308	-0.00221
0.02727	-0.00221
0.04146	-0.00221
0.05564	-0.00221
0.06983	-0.00221
0.08402	-0.00221
0.09821	-0.00221
0.11239	-0.00221
0.12658	-0.00221
0.14077	-0.00221
0.15496	-0.00221
0.16914	-0.00221
0.18333	-0.00221
0.19752	-0.00221
0.21170	-0.00221
0.22589	-0.00221
0.24008	-0.00221
0.25427	-0.00221
0.26845	-0.00221
0.28264	-0.00221
0.29683	-0.00221
0.31102	-0.00221
0.32520	-0.00221
0.33939	-0.00221
0.35358	-0.00221
0.36776	-0.00221
0.38195	-0.00221
0.39614	-0.00221
0.41033	-0.00221
0.42451	-0.00221
0.43870	-0.00221
0.45289	-0.00221
0.46708	-0.00221
0.48126	-0.00221
0.49545	-0.00221
0.50964	-0.00221
0.52383	-0.00221
0.53801	-0.00221
0.55220	-0.00221
0.56639	-0.00221
0.58057	-0.00221
0.59476	-0.00221
0.60895	-0.00221
0.62314	-0.00221
0.63732	-0.00221
0.65151	-0.00221
0.66570	-0.00221
0.67989	-0.00221
0.69407	-0.00221
0.70826	-0.00221
0.72245	-0.00221
0.73663	-0.00221
0.75082	-0.00221
0.76501	-0.00221
0.77920	-0.00220
0.79338	-0.00220
0.80757	-0.00220
0.82176	-0.00220
0.83595	-0.00220
0.85013	-0.00220
0.86432	-0.00220
0.87851	-0.00220
0.89269	-0.00220
0.90688	-0.00220
0.92107	-0.00220
0.93526	-0.00220
0.94944	-0.00220
0.96363	-0.00220
0.97782	-0.00220
0.99201	-0.00220
1.00619	-0.00220
1.02038	-0.00220
1.03457	-0.00220
1.04875	-0.00220
1.06294	-0.00220
1.07713	-0.00220
1.09132	-0.00220
1.10550	-0.00220
1.11969	-0.00220
1.13388	-0.00220
1.14807	-0.00220
1.16225	-0.00220
1.17644	-0.00220
1.19063	-0.00220
1.20481	-0.00220
1.21900	-0.00220
1.23319	-0.00220
1.24738	-0.00220
1.26156	-0.00220
1.27575	-0.00220
1.28994	-0.00220
1.30413	-0.00219
1.31831	-0.00219
1.33250	-0.00219
1.34669	-0.00219
1.36087	-0.00219
1.37506	-0.00218
1.38925	-0.00218
1.40344	-0.00217
1.41762	-0.00217
1.43181	-0.00216
1.44600	-0.00215
1.46019	-0.00214
1.47437	-0.00213
1.48856	-0.00211
1.50275	-0.00209
1.51694	-0.00207
1.53112	-0.00204
1.54531	-0.00200
1.55950	-0.00196
1.57368	-0.00190
1.58787	-0.00184
1.60206	-0.00176
1.61625	-0.00166
1.63043	-0.00155
1.64462	-0.00142
1.65881	-0.00126
1.67300	-0.00107
1.68718	-0.00086
1.70137	-0.00061
1.71556	-0.00032
1.72974	0.00000
1.74393	0.00037
1.75812	0.00078
